"species","GCA","analysis_node","filtered_microRNA_score","N50","BUSCO_filled","BUSCO_Score","MirMachine.version","Total.families.searched","miRNA.score","Model"
"Brachylomia_viminalis","GCA_937001585.2","Lepidoptera",70.15,20659211,"C:92.6%[S:90.0%,D:2.6%],F:3.2%,M:4.2%,n:5286",92.6,"0.2.13",67,75.8065,"proto"
"Hyperoplus_immaculatus","GCA_949357725.1","Clupeocephala",82.46,1486508,"C:95.6%[S:94.6%,D:1.0%],F:1.1%,M:3.3%,n:3640",95.6,"0.2.13",114,93.0693,"deutero"
"Balaenoptera_musculus","GCA_009873245.3","Laurasiatheria",78.8,6315640,"C:94.5%[S:93.0%,D:1.5%],F:1.0%,M:4.5%,n:13335",94.5,"0.2.13",217,90,"deutero"
"Notodonta_ziczac","GCA_918843885.1","Lepidoptera",71.64,5097237,"C:96.0%[S:95.4%,D:0.6%],F:1.0%,M:3.0%,n:5286",96,"0.2.13",67,77.4194,"proto"
"Apoda_limacodes","GCA_946406115.1","Lepidoptera",73.13,15913142,"C:90.9%[S:88.5%,D:2.4%],F:4.3%,M:4.8%,n:5286",90.9,"0.2.13",67,79.0323,"proto"
"Bos_taurus","GCA_002263795.3","Laurasiatheria",82.49,25896116,"C:96.3%[S:95.2%,D:1.1%],F:1.1%,M:2.6%,n:13335",96.3,"0.2.13",217,94.2105,"deutero"
"Rhingia_rostrata","GCA_949824845.1","Diptera",76.12,1925229,"C:92.8%[S:86.1%,D:6.7%],F:2.3%,M:4.9%,n:3285",92.8,"0.2.13",67,82.2581,"proto"
"Fragum_whitleyi","GCA_948146395.1","Mollusca",84.62,2802427,"C:82.0%[S:80.9%,D:1.1%],F:2.9%,M:15.1%,n:5295",82,"0.2.13",52,84.6154,"proto"
"Oncorhynchus_nerka","GCA_034236695.1","Clupeocephala",82.46,2842582,"C:95.9%[S:59.3%,D:36.6%],F:1.4%,M:2.7%,n:3640",95.9,"0.2.13",114,93.0693,"deutero"
"Betta_splendens","GCA_900634795.3","Clupeocephala",85.09,2497747,"C:97.1%[S:95.2%,D:1.9%],F:0.7%,M:2.2%,n:3640",97.1,"0.2.13",114,96.0396,"deutero"
"Clarias_gariepinus","GCA_024256425.2","Clupeocephala",78.07,33715535,"C:96.1%[S:94.5%,D:1.6%],F:1.1%,M:2.8%,n:3640",96.1,"0.2.13",114,88.1188,"deutero"
"Saccostrea_glomerata","GCA_003671525.1","Mollusca",94.23,39540,"C:87.5%[S:83.8%,D:3.7%],F:3.8%,M:8.7%,n:5295",87.5,"0.2.13",52,94.2308,"proto"
"Saccostrea_glomerata","GCA_003671525.1","Mollusca",94.23,39540,"C:87.5%[S:83.8%,D:3.7%],F:3.8%,M:8.7%,n:5295",87.5,"0.2.13",52,94.2308,"proto"
"Saccostrea_glomerata","GCA_003671525.1","Mollusca",94.23,39540,"C:87.5%[S:83.8%,D:3.7%],F:3.8%,M:8.7%,n:5295",87.5,"0.2.13",52,94.2308,"proto"
"Saccostrea_glomerata","GCA_003671525.1","Mollusca",94.23,39540,"C:87.5%[S:83.8%,D:3.7%],F:3.8%,M:8.7%,n:5295",87.5,"0.2.13",52,94.2308,"proto"
"Onychomys_arenicola","GCA_949786425.1","Glires",70.45,29018958,"C:95.2%[S:94.5%,D:0.7%],F:0.3%,M:4.5%,n:13798",95.2,"0.2.13",220,81.1518,"deutero"
"Danaus_plexippus","GCA_018135715.1","Lepidoptera",73.13,3940764,"C:96.5%[S:95.1%,D:1.4%],F:0.7%,M:2.8%,n:5286",96.5,"0.2.13",67,79.0323,"proto"
"Arvicola_amphibius","GCA_903992535.1","Glires",67.73,5392280,"C:95.6%[S:94.3%,D:1.3%],F:0.8%,M:3.6%,n:12692",95.6,"0.2.13",220,78.0105,"deutero"
"Beaufortia_kweichowensis","GCA_019155185.1","Clupeocephala",81.58,5533578,"C:92.7%[S:90.7%,D:2.0%],F:1.8%,M:5.5%,n:3640",92.7,"0.2.13",114,92.0792,"deutero"
"Tyria_jacobaeae","GCA_947561705.1","Lepidoptera",70.15,2452695,"C:93.6%[S:92.7%,D:0.9%],F:1.3%,M:5.1%,n:5286",93.6,"0.2.13",67,75.8065,"proto"
"Cyclina_sinensis","GCA_012932295.1","Mollusca",80.77,2587078,"C:88.3%[S:77.6%,D:10.7%],F:1.5%,M:10.2%,n:5295",88.3,"0.2.13",52,80.7692,"proto"
"Cyclina_sinensis","GCA_012932295.1","Mollusca",80.77,2587078,"C:88.3%[S:77.6%,D:10.7%],F:1.5%,M:10.2%,n:5295",88.3,"0.2.13",52,80.7692,"proto"
"Cyclina_sinensis","GCA_012932295.1","Mollusca",80.77,2587078,"C:88.3%[S:77.6%,D:10.7%],F:1.5%,M:10.2%,n:5295",88.3,"0.2.13",52,80.7692,"proto"
"Cyclina_sinensis","GCA_012932295.1","Mollusca",80.77,2587078,"C:88.3%[S:77.6%,D:10.7%],F:1.5%,M:10.2%,n:5295",88.3,"0.2.13",52,80.7692,"proto"
"Alentia_gelatinosa","GCA_950022655.1","Annelida",70.31,3858780,"C:96.4%[S:95.8%,D:0.6%],F:2.3%,M:1.3%,n:954",96.4,"0.2.13",64,70.3125,"proto"
"Tridacna_crocea","GCA_943736015.1","Mollusca",84.62,32149973,"C:90.8%[S:89.3%,D:1.5%],F:1.4%,M:7.8%,n:5295",90.8,"0.2.13",52,84.6154,"proto"
"Homo_sapiens","GCA_042076565.1","Catarrhini",84.49,139361540,"C:99.0%[S:98.4%,D:0.6%],F:0.4%,M:0.6%,n:13780",99,"0.2.13",245,99.5192,"deutero"
"Coenonympha_glycerion","GCA_963855885.1","Lepidoptera",74.63,11561668,"C:94.4%[S:93.5%,D:0.9%],F:1.9%,M:3.7%,n:5286",94.4,"0.2.13",67,80.6452,"proto"
"Fragum_fragum","GCA_946902895.1","Mollusca",82.69,2298020,"C:76.2%[S:75.0%,D:1.2%],F:3.6%,M:20.2%,n:5295",76.2,"0.2.13",52,82.6923,"proto"
"Amphiduros_pacificus","GCA_949316495.1","Annelida",68.75,7010533,"C:98.4%[S:97.1%,D:1.3%],F:1.0%,M:0.6%,n:954",98.4,"0.2.13",64,68.75,"proto"
"Tholera_decimalis","GCA_943138005.1","Lepidoptera",68.66,687665,"C:89.3%[S:87.8%,D:1.5%],F:1.4%,M:9.3%,n:5286",89.3,"0.2.13",67,74.1935,"proto"
"Melieria_crassipennis","GCA_963668005.1","Diptera",68.66,3041392,"C:93.7%[S:90.4%,D:3.3%],F:1.5%,M:4.8%,n:3285",93.7,"0.2.13",67,74.1935,"proto"
"Apus_apus","GCA_020740795.1","Neoaves",78.29,25561769,"C:94.8%[S:94.5%,D:0.3%],F:1.6%,M:3.6%,n:8338",94.8,"0.2.13",129,88.5965,"deutero"
"Verasper_variegatus","GCA_013332515.1","Clupeocephala",85.09,14452835,"C:95.3%[S:94.2%,D:1.1%],F:1.7%,M:3.0%,n:3640",95.3,"0.2.13",114,96.0396,"deutero"
"Philophylla_caesio","GCA_963971545.1","Diptera",68.66,3970328,"C:94.5%[S:89.8%,D:4.7%],F:2.6%,M:2.9%,n:3285",94.5,"0.2.13",67,74.1935,"proto"
"Philophylla_caesio","GCA_963971545.1","Diptera",68.66,3970328,"C:94.5%[S:89.8%,D:4.7%],F:2.6%,M:2.9%,n:3285",94.5,"0.2.13",67,74.1935,"proto"
"Philophylla_caesio","GCA_963971545.1","Diptera",68.66,3970328,"C:94.5%[S:89.8%,D:4.7%],F:2.6%,M:2.9%,n:3285",94.5,"0.2.13",67,74.1935,"proto"
"Philophylla_caesio","GCA_963971545.1","Diptera",68.66,3970328,"C:94.5%[S:89.8%,D:4.7%],F:2.6%,M:2.9%,n:3285",94.5,"0.2.13",67,74.1935,"proto"
"Tenebrio_molitor","GCA_963966145.1","Endopterygota",82.81,7033857,"C:94.4%[S:93.4%,D:1.0%],F:1.3%,M:4.3%,n:2124",94.4,"0.2.13",64,86.8852,"proto"
"Porites_lobata","GCA_942486035.1","Cnidaria",33.33,2154615,"C:94.6%[S:91.1%,D:3.5%],F:2.4%,M:3.0%,n:954",94.6,"0.2.13",3,33.3333,"combined"
"Catalaphyllia_jardinei","GCA_022496165.2","Cnidaria",33.33,20569,"C:88.1%[S:84.9%,D:3.2%],F:6.9%,M:5.0%,n:954",88.1,"0.2.13",3,33.3333,"combined"
"Nebria_salina","GCA_944039265.1","Endopterygota",73.44,809889,"C:93.6%[S:92.4%,D:1.2%],F:1.1%,M:5.3%,n:2124",93.6,"0.2.13",64,77.0492,"proto"
"Xylota_segnis","GCA_963583995.1","Diptera",76.12,5344565,"C:94.7%[S:93.7%,D:1.0%],F:1.3%,M:4.0%,n:3285",94.7,"0.2.13",67,82.2581,"proto"
"Physocephala_rufipes","GCA_963966595.1","Diptera",64.18,765721,"C:90.4%[S:89.3%,D:1.1%],F:1.8%,M:7.8%,n:3285",90.4,"0.2.13",67,69.3548,"proto"
"Volucella_inflata","GCA_928272175.1","Diptera",68.66,334484,"C:86.6%[S:85.2%,D:1.4%],F:2.1%,M:11.3%,n:3285",86.6,"0.2.13",67,74.1935,"proto"
"Agrochola_circellaris","GCA_914767755.1","Lepidoptera",70.15,19711079,"C:94.0%[S:91.0%,D:3.0%],F:2.5%,M:3.5%,n:5286",94,"0.2.13",67,75.8065,"proto"
"Anopheles_darlingi","GCA_943734745.1","Diptera",65.67,19203082,"C:95.0%[S:94.5%,D:0.5%],F:0.7%,M:4.3%,n:3285",95,"0.2.13",67,70.9677,"proto"
"Lathronympha_strigana","GCA_949128165.1","Lepidoptera",73.13,10724000,"C:91.2%[S:87.1%,D:4.1%],F:3.8%,M:5.0%,n:5286",91.2,"0.2.13",67,79.0323,"proto"
"Myopa_tessellatipennis","GCA_943737955.1","Diptera",65.67,39921807,"C:94.8%[S:93.7%,D:1.1%],F:0.5%,M:4.7%,n:3285",94.8,"0.2.13",67,70.9677,"proto"
"Apodemus_agrarius","GCA_964023405.1","Muridae",68.64,35188814,"C:98.6%[S:97.6%,D:1.0%],F:0.4%,M:1.0%,n:13798",98.6,"0.2.13",236,78.2609,"deutero"
"Deilephila_elpenor","GCA_949752805.1","Lepidoptera",71.64,10013587,"C:94.9%[S:94.5%,D:0.4%],F:0.9%,M:4.2%,n:5286",94.9,"0.2.13",67,77.4194,"proto"
"Ochropleura_leucogaster","GCA_958449745.1","Lepidoptera",70.15,14664511,"C:94.8%[S:94.3%,D:0.5%],F:1.0%,M:4.2%,n:5286",94.8,"0.2.13",67,75.8065,"proto"
"Shargacucullia_verbasci","GCA_947562105.1","Lepidoptera",70.15,9474500,"C:94.5%[S:94.1%,D:0.4%],F:0.8%,M:4.7%,n:5286",94.5,"0.2.13",67,75.8065,"proto"
"Blastobasis_lacticolella","GCA_905147205.1","Lepidoptera",70.15,3371374,"C:86.1%[S:85.0%,D:1.1%],F:1.5%,M:12.4%,n:5286",86.1,"0.2.13",67,75.8065,"proto"
"Mus_musculus","GCA_964188535.1","Muridae",66.95,78831185,"C:93.9%[S:92.9%,D:1.0%],F:1.0%,M:5.1%,n:13798",93.9,"0.2.13",236,76.3285,"deutero"
"Strix_aluco","GCA_031877795.1","Neoaves",82.17,11872084,"C:93.6%[S:92.8%,D:0.8%],F:1.5%,M:4.9%,n:8338",93.6,"0.2.13",129,92.9825,"deutero"
"Aporia_crataegi","GCA_912999795.2","Lepidoptera",71.64,5261076,"C:96.7%[S:96.1%,D:0.6%],F:0.6%,M:2.7%,n:5286",96.7,"0.2.13",67,77.4194,"proto"
"Criorhina_berberina","GCA_917880715.1","Diptera",74.63,34124640,"C:95.1%[S:91.1%,D:4.0%],F:2.0%,M:2.9%,n:3285",95.1,"0.2.13",67,80.6452,"proto"
"Thecophora_atra","GCA_937641085.1","Diptera",56.72,2806050,"C:79.1%[S:74.9%,D:4.2%],F:1.6%,M:19.3%,n:3285",79.1,"0.2.13",67,61.2903,"proto"
"Spongilla_lacustris","GCA_949361645.1","Demospongiae",0,254100,"C:67.0%[S:66.0%,D:1.0%],F:8.1%,M:24.9%,n:954",67,"0.2.13",6,0,"combined"
"Amorpha_juglandis","GCA_949126905.1","Lepidoptera",73.13,15117775,"C:94.6%[S:91.3%,D:3.3%],F:2.3%,M:3.1%,n:5286",94.6,"0.2.13",67,79.0323,"proto"
"Ovis_aries","GCA_022432845.1","Laurasiatheria",77.88,73369510,"C:95.9%[S:94.2%,D:1.7%],F:1.4%,M:2.7%,n:13335",95.9,"0.2.13",217,88.9474,"deutero"
"Euclidia_mi","GCA_944739405.2","Lepidoptera",71.64,2774982,"C:94.2%[S:91.9%,D:2.3%],F:1.5%,M:4.3%,n:5286",94.2,"0.2.13",67,77.4194,"proto"
"Bombus_campestris","GCA_905333015.3","Endopterygota",70.31,6166019,"C:93.7%[S:93.2%,D:0.5%],F:2.2%,M:4.1%,n:5991",93.7,"0.2.13",64,73.7705,"proto"
"Homo_sapiens","GCA_018504085.1","Catarrhini",84.49,20228813,"C:98.9%[S:98.5%,D:0.4%],F:0.2%,M:0.9%,n:13780",98.9,"0.2.13",245,99.5192,"deutero"
"Montipora_efflorescens","GCA_014634505.1","Cnidaria",0,24965,"C:90.1%[S:88.5%,D:1.6%],F:4.9%,M:5.0%,n:954",90.1,"0.2.13",3,0,"combined"
"Allophyes_oxyacanthae","GCA_932294395.1","Lepidoptera",71.64,1653073,"C:93.0%[S:90.1%,D:2.9%],F:2.9%,M:4.1%,n:5286",93,"0.2.13",67,77.4194,"proto"
"Hippocampus_zosterae","GCA_025434085.3","Clupeocephala",77.19,22513697,"C:91.7%[S:89.6%,D:2.1%],F:1.8%,M:6.5%,n:3640",91.7,"0.2.13",114,87.1287,"deutero"
"Homo_sapiens","GCA_042028805.1","Catarrhini",74.29,107685214,"C:95.6%[S:95.0%,D:0.6%],F:0.5%,M:3.9%,n:13780",95.6,"0.2.13",245,87.5,"deutero"
"Taphrorychus_bicolor","GCA_951812265.1","Endopterygota",73.44,1227000,"C:90.6%[S:85.6%,D:5.0%],F:4.3%,M:5.1%,n:2124",90.6,"0.2.13",64,77.0492,"proto"
"Peromyscus_eremicus","GCA_949786435.1","Glires",71.82,1422290,"C:96.0%[S:94.9%,D:1.1%],F:0.9%,M:3.1%,n:13798",96,"0.2.13",220,82.7225,"deutero"
"Craniophora_ligustri","GCA_905163585.1","Lepidoptera",70.15,601847,"C:91.3%[S:90.4%,D:0.9%],F:0.8%,M:7.9%,n:5286",91.3,"0.2.13",67,75.8065,"proto"
"Diarsia_mendica","GCA_949316465.1","Lepidoptera",68.66,3632006,"C:95.2%[S:94.3%,D:0.9%],F:1.1%,M:3.7%,n:5286",95.2,"0.2.13",67,74.1935,"proto"
"Mastacembelus_armatus","GCA_019455525.1","Clupeocephala",85.09,9715001,"C:96.3%[S:95.6%,D:0.7%],F:1.5%,M:2.2%,n:3640",96.3,"0.2.13",114,96.0396,"deutero"
"Merzomyia_westermanni","GCA_949987695.1","Diptera",61.19,9319020,"C:91.5%[S:82.9%,D:8.6%],F:3.7%,M:4.8%,n:3285",91.5,"0.2.13",67,66.129,"proto"
"Lasioglossum_calceatum","GCA_963971175.1","Endopterygota",67.19,9359263,"C:92.6%[S:91.5%,D:1.1%],F:3.7%,M:3.7%,n:5991",92.6,"0.2.13",64,70.4918,"proto"
"Lasioglossum_calceatum","GCA_963971175.1","Endopterygota",67.19,9359263,"C:92.6%[S:91.5%,D:1.1%],F:3.7%,M:3.7%,n:5991",92.6,"0.2.13",64,70.4918,"proto"
"Lasioglossum_calceatum","GCA_963971175.1","Endopterygota",67.19,9359263,"C:92.6%[S:91.5%,D:1.1%],F:3.7%,M:3.7%,n:5991",92.6,"0.2.13",64,70.4918,"proto"
"Lasioglossum_calceatum","GCA_963971175.1","Endopterygota",67.19,9359263,"C:92.6%[S:91.5%,D:1.1%],F:3.7%,M:3.7%,n:5991",92.6,"0.2.13",64,70.4918,"proto"
"Pyrausta_nigrata","GCA_949316215.1","Lepidoptera",70.15,1370663,"C:91.2%[S:90.5%,D:0.7%],F:1.4%,M:7.4%,n:5286",91.2,"0.2.13",67,75.8065,"proto"
"Nebria_salina","GCA_944039245.1","Endopterygota",73.44,3131785,"C:93.9%[S:93.6%,D:0.3%],F:1.1%,M:5.0%,n:2124",93.9,"0.2.13",64,77.0492,"proto"
"Homo_sapiens","GCA_018503265.1","Catarrhini",84.08,25199424,"C:99.0%[S:98.5%,D:0.5%],F:0.2%,M:0.8%,n:13780",99,"0.2.13",245,99.0385,"deutero"
"Metellina_segmentata","GCA_947359465.1","Chelicerata",82.35,3433000,"C:96.2%[S:90.7%,D:5.5%],F:1.5%,M:2.3%,n:2934",96.2,"0.2.13",51,84,"proto"
"Drosophila_histrio","GCA_958299025.2","Drosophila",69.41,1027455,"C:97.5%[S:86.1%,D:11.4%],F:1.0%,M:1.5%,n:3285",97.5,"0.2.13",85,77.6316,"proto"
"Nothobranchius_kuhntae","GCA_006942095.1","Clupeocephala",81.58,22234,"C:78.6%[S:77.4%,D:1.2%],F:3.0%,M:18.4%,n:15213",78.6,"0.2.13",114,92.0792,"deutero"
"Philonicus_albiceps","GCA_963969385.1","Diptera",70.15,2495341,"C:96.0%[S:95.1%,D:0.9%],F:1.1%,M:2.9%,n:3285",96,"0.2.13",67,75.8065,"proto"
"Chelydra_serpentina","GCA_037349315.1","Archelosauria",88.14,47384726,"C:94.1%[S:91.3%,D:2.8%],F:1.4%,M:4.5%,n:7480",94.1,"0.2.13",118,97.1963,"deutero"
"Balanococcus_diminutus","GCA_959613365.1","Neoptera",56.45,6650884,"C:94.9%[S:92.3%,D:2.6%],F:0.5%,M:4.6%,n:2510",94.9,"0.2.13",62,59.322,"proto"
"Sisyra_nigra","GCA_958496155.1","Endopterygota",71.88,3121196,"C:96.2%[S:94.9%,D:1.3%],F:1.3%,M:2.5%,n:2124",96.2,"0.2.13",64,75.4098,"proto"
"Aricia_artaxerxes","GCA_937610355.1","Lepidoptera",56.72,602769,"C:67.7%[S:66.4%,D:1.3%],F:1.6%,M:30.7%,n:5286",67.7,"0.2.13",67,61.2903,"proto"
"Lampropteryx_suffumata","GCA_948098915.1","Lepidoptera",70.15,9512391,"C:94.4%[S:90.8%,D:3.6%],F:2.1%,M:3.5%,n:5286",94.4,"0.2.13",67,75.8065,"proto"
"Anarsia_innoxiella","GCA_947563765.1","Lepidoptera",73.13,5810225,"C:96.1%[S:93.8%,D:2.3%],F:1.5%,M:2.4%,n:5286",96.1,"0.2.13",67,79.0323,"proto"
"Mythimna_impura","GCA_905147275.1","Lepidoptera",71.64,9326425,"C:92.7%[S:90.8%,D:1.9%],F:1.0%,M:6.3%,n:5286",92.7,"0.2.13",67,77.4194,"proto"
"Glyphotaelius_pellucidus","GCA_936435175.1","Endopterygota",68.75,8185058,"C:94.6%[S:93.4%,D:1.2%],F:2.2%,M:3.2%,n:2124",94.6,"0.2.13",64,72.1311,"proto"
"Girardinichthys_multiradiatus","GCA_021462225.2","Clupeocephala",81.58,13818222,"C:74.0%[S:70.1%,D:3.9%],F:4.2%,M:21.8%,n:15213",74,"0.2.13",114,92.0792,"deutero"
"Gigantidas_platifrons","GCA_040955395.1","Mollusca",88.46,28064,"C:81.3%[S:79.9%,D:1.4%],F:4.7%,M:14.0%,n:5295",81.3,"0.2.13",52,88.4615,"proto"
"Gigantidas_platifrons","GCA_040955395.1","Mollusca",88.46,28064,"C:81.3%[S:79.9%,D:1.4%],F:4.7%,M:14.0%,n:5295",81.3,"0.2.13",52,88.4615,"proto"
"Gigantidas_platifrons","GCA_040955395.1","Mollusca",88.46,28064,"C:81.3%[S:79.9%,D:1.4%],F:4.7%,M:14.0%,n:5295",81.3,"0.2.13",52,88.4615,"proto"
"Gigantidas_platifrons","GCA_040955395.1","Mollusca",88.46,28064,"C:81.3%[S:79.9%,D:1.4%],F:4.7%,M:14.0%,n:5295",81.3,"0.2.13",52,88.4615,"proto"
"Oryzias_latipes","GCA_947076645.1","Clupeocephala",80.7,856586,"C:94.9%[S:94.2%,D:0.7%],F:1.7%,M:3.4%,n:3640",94.9,"0.2.13",114,91.0891,"deutero"
"Cornu_aspersum","GCA_964187895.1","Mollusca",82.69,1303995,"C:89.6%[S:73.7%,D:15.9%],F:2.6%,M:7.8%,n:5295",89.6,"0.2.13",52,82.6923,"proto"
"Eueides_isabella","GCA_019049475.1","Lepidoptera",79.1,2115984,"C:96.7%[S:94.2%,D:2.5%],F:0.8%,M:2.5%,n:5286",96.7,"0.2.13",67,85.4839,"proto"
"Mecyna_flavalis","GCA_949319885.1","Lepidoptera",74.63,14695975,"C:95.5%[S:94.9%,D:0.6%],F:0.9%,M:3.6%,n:5286",95.5,"0.2.13",67,80.6452,"proto"
"Eupithecia_insigniata","GCA_947859395.1","Lepidoptera",68.66,4947348,"C:93.0%[S:92.3%,D:0.7%],F:1.6%,M:5.4%,n:5286",93,"0.2.13",67,74.1935,"proto"
"Tachina_fera","GCA_905220375.1","Diptera",68.66,16231967,"C:97.3%[S:96.8%,D:0.5%],F:0.7%,M:2.0%,n:3285",97.3,"0.2.13",67,74.1935,"proto"
"Pammene_aurita","GCA_947086415.1","Lepidoptera",70.15,9236171,"C:92.6%[S:88.6%,D:4.0%],F:3.7%,M:3.7%,n:5286",92.6,"0.2.13",67,75.8065,"proto"
"Volucella_inanis","GCA_907269115.1","Diptera",68.66,1490783,"C:87.4%[S:86.5%,D:0.9%],F:1.8%,M:10.8%,n:3285",87.4,"0.2.13",67,74.1935,"proto"
"Oncorhynchus_mykiss","GCA_029834435.1","Clupeocephala",83.33,12246881,"C:97.0%[S:56.2%,D:40.8%],F:0.9%,M:2.1%,n:3640",97,"0.2.13",114,94.0594,"deutero"
"Mimas_tiliae","GCA_905333085.1","Lepidoptera",71.64,858650,"C:92.1%[S:89.9%,D:2.2%],F:2.6%,M:5.3%,n:5286",92.1,"0.2.13",67,77.4194,"proto"
"Anticlea_derivata","GCA_947579855.1","Lepidoptera",71.64,7458010,"C:94.0%[S:92.0%,D:2.0%],F:2.3%,M:3.7%,n:5286",94,"0.2.13",67,77.4194,"proto"
"Gallus_gallus","GCA_027408225.1","Neognathae",83.59,8326736,"C:97.4%[S:97.0%,D:0.4%],F:0.6%,M:2.0%,n:8338",97.4,"0.2.13",128,94.6903,"deutero"
"Acropora_palmata","GCA_025960835.1","Cnidaria",33.33,230835,"C:81.8%[S:0.5%,D:81.3%],F:7.9%,M:10.3%,n:954",81.8,"0.2.13",3,33.3333,"combined"
"Acleris_emargana","GCA_927399445.1","Lepidoptera",71.64,861355,"C:84.0%[S:80.7%,D:3.3%],F:5.0%,M:11.0%,n:5286",84,"0.2.13",67,77.4194,"proto"
"Hapalochlaena_maculosa","GCA_015501135.1","Coleoidea",80.77,1130,"C:69.9%[S:69.4%,D:0.5%],F:5.8%,M:24.3%,n:5295",69.9,"0.2.13",52,85.7143,"proto"
"Hapalochlaena_maculosa","GCA_015501135.1","Coleoidea",80.77,1130,"C:69.9%[S:69.4%,D:0.5%],F:5.8%,M:24.3%,n:5295",69.9,"0.2.13",52,85.7143,"proto"
"Hapalochlaena_maculosa","GCA_015501135.1","Coleoidea",80.77,1130,"C:69.9%[S:69.4%,D:0.5%],F:5.8%,M:24.3%,n:5295",69.9,"0.2.13",52,85.7143,"proto"
"Hapalochlaena_maculosa","GCA_015501135.1","Coleoidea",80.77,1130,"C:69.9%[S:69.4%,D:0.5%],F:5.8%,M:24.3%,n:5295",69.9,"0.2.13",52,85.7143,"proto"
"Synanthedon_vespiformis","GCA_918317495.1","Lepidoptera",70.15,10304072,"C:94.0%[S:91.4%,D:2.6%],F:2.3%,M:3.7%,n:5286",94,"0.2.13",67,75.8065,"proto"
"Homo_sapiens","GCA_018472845.1","Catarrhini",84.49,52814149,"C:99.1%[S:98.5%,D:0.6%],F:0.2%,M:0.7%,n:13780",99.1,"0.2.13",245,99.5192,"deutero"
"Volucella_bombylans","GCA_949129095.1","Diptera",74.63,2831328,"C:95.7%[S:92.7%,D:3.0%],F:0.9%,M:3.4%,n:3285",95.7,"0.2.13",67,80.6452,"proto"
"Conistra_vaccinii","GCA_948150665.1","Lepidoptera",71.64,16018841,"C:95.0%[S:94.2%,D:0.8%],F:1.1%,M:3.9%,n:5286",95,"0.2.13",67,77.4194,"proto"
"Rhamphomyia_laevipes","GCA_963920725.1","Diptera",67.16,1144504,"C:94.4%[S:90.0%,D:4.4%],F:1.9%,M:3.7%,n:3285",94.4,"0.2.13",67,72.5806,"proto"
"Amphiprion_ocellaris","GCA_022539595.1","Clupeocephala",84.21,812338,"C:97.4%[S:96.2%,D:1.2%],F:0.9%,M:1.7%,n:3640",97.4,"0.2.13",114,95.0495,"deutero"
"Amphilophus_citrinellus","GCA_013435755.1","Clupeocephala",85.96,3839513,"C:96.5%[S:94.5%,D:2.0%],F:0.8%,M:2.7%,n:3640",96.5,"0.2.13",114,97.0297,"deutero"
"Thecocarcelia_acutangulata","GCA_914767995.1","Diptera",67.16,32012514,"C:94.3%[S:90.4%,D:3.9%],F:2.7%,M:3.0%,n:3285",94.3,"0.2.13",67,72.5806,"proto"
"Apamea_anceps","GCA_951799955.1","Lepidoptera",70.15,9454351,"C:95.9%[S:95.4%,D:0.5%],F:1.0%,M:3.1%,n:5286",95.9,"0.2.13",67,75.8065,"proto"
"Patella_caerulea","GCA_036850965.1","Mollusca",88.46,48777860,"C:92.9%[S:89.2%,D:3.7%],F:1.6%,M:5.5%,n:5295",92.9,"0.2.13",52,88.4615,"proto"
"Pilophorus_perplexus","GCA_955831195.1","Neoptera",56.45,4796917,"C:96.2%[S:91.6%,D:4.6%],F:1.6%,M:2.2%,n:2510",96.2,"0.2.13",62,59.322,"proto"
"Acropora_digitifera","GCA_014634065.1","Cnidaria",33.33,1097941,"C:91.7%[S:91.0%,D:0.7%],F:4.7%,M:3.6%,n:954",91.7,"0.2.13",3,33.3333,"combined"
"Tachysurus_fulvidraco","GCA_022655615.1","Clupeocephala",76.32,3329536,"C:95.0%[S:93.2%,D:1.8%],F:1.1%,M:3.9%,n:3640",95,"0.2.13",114,86.1386,"deutero"
"Sylvia_borin","GCA_014839755.1","Neoaves",80.62,31914676,"C:88.7%[S:88.4%,D:0.3%],F:2.6%,M:8.7%,n:10844",88.7,"0.2.13",129,91.2281,"deutero"
"Bufo_gargarizans","GCA_014858855.1","Amphibia",78.57,1738317,"C:88.4%[S:84.1%,D:4.3%],F:2.6%,M:9.0%,n:5310",88.4,"0.2.13",112,87.1287,"deutero"
"Oegoconia_quadripuncta","GCA_949316235.1","Lepidoptera",74.63,6683120,"C:92.4%[S:88.7%,D:3.7%],F:3.5%,M:4.1%,n:5286",92.4,"0.2.13",67,80.6452,"proto"
"Eristalis_tenax","GCA_905231845.1","Diptera",71.64,2410441,"C:96.3%[S:95.6%,D:0.7%],F:0.7%,M:3.0%,n:3285",96.3,"0.2.13",67,77.4194,"proto"
"Discoglossus_pictus","GCA_027410445.1","Amphibia",83.04,3043591,"C:87.6%[S:85.5%,D:2.1%],F:2.5%,M:9.9%,n:5310",87.6,"0.2.13",112,92.0792,"deutero"
"Eupithecia_centaureata","GCA_944547425.1","Lepidoptera",65.67,1615577,"C:93.1%[S:90.5%,D:2.6%],F:3.0%,M:3.9%,n:5286",93.1,"0.2.13",67,70.9677,"proto"
"Andrena_hattorfiana","GCA_944738655.1","Endopterygota",68.75,10245246,"C:95.3%[S:95.0%,D:0.3%],F:1.4%,M:3.3%,n:5991",95.3,"0.2.13",64,72.1311,"proto"
"Ophonus_ardosiacus","GCA_943142095.1","Endopterygota",73.44,8331656,"C:95.2%[S:90.7%,D:4.5%],F:2.1%,M:2.7%,n:2124",95.2,"0.2.13",64,77.0492,"proto"
